land_record_id,farmer_id,state,district,survey_number,patta_number,land_area,land_type,ownership_status,document_status,land_use,last_updated,ethical_flag,dispute_status,verification_source
LRMA000922,F714257,Maharashtra,Akola,62/122/2,MH83055488,19.11,wet,joint,valid,horticultural,27-04-2020,,none,revenue_records
LRUT000923,F236612,Uttar Pradesh,Moradabad,72/850/2,UP22646503,13.06,garden,owner,valid,agricultural,21-02-2023,,none,satellite_mapping
LRHA000924,F882690,Haryana,Karnal,S4985,HR51662111,28.99,plantation,joint,valid,horticultural,14-05-2023,,none,satellite_mapping
LRWE000925,F806567,West Bengal,Howrah,304-C,WB31709620,20.66,plantation,tenant,valid,agricultural,25-11-2023,,none,revenue_records
LRRA000926,F539637,Rajasthan,Jaipur,S2553,,25.38,garden,joint,valid,agricultural,24-07-2021,tribal_land_violation,none,unverified
LRTA000927,F426598,Tamil Nadu,Tiruchirappalli,864/5,TN48274610,8.45,plantation,owner,valid,agricultural,05-02-2021,,none,satellite_mapping
LRTA000928,F236199,Tamil Nadu,Tiruchirappalli,574-E,TN51948245,13.67,plantation,owner,valid,agricultural,14-07-2018,,none,revenue_records
LRGU000929,F510827,Gujarat,Anand,S5356,GJ97073647,35.81,wet,inherited,valid,agricultural,04-09-2023,,none,revenue_records
LRUT000930,F644708,Uttar Pradesh,Bareilly,134/18,UP53550687,25.43,wet,tenant,valid,agricultural,19-07-2020,,none,satellite_mapping
LRKA000931,F801257,Karnataka,Shimoga,S1207,KA50373138,33.38,plantation,joint,pending_verification,agricultural,23-03-2020,tribal_land_violation,active_litigation,unverified
LRMA000932,F163555,Maharashtra,Kolhapur,S5482,MH46100479,20.22,garden,inherited,missing,agricultural,18-09-2023,false_succession_claim,inheritance_dispute,unverified
LRUT000933,F834531,Uttar Pradesh,Meerut,19-F,UP20422030,33.54,wet,tenant,valid,horticultural,28-10-2020,,none,revenue_records
LRKA000934,F468683,Karnataka,Gulbarga,969-B,KA82696336,33.71,garden,joint,expired,fallow,03-05-2021,environmental_clearance_violation,encroachment_case,unverified
LRGU000935,F816068,Gujarat,Rajkot,973/70,GJ21380383,20.25,garden,tenant,valid,agricultural,20-04-2024,,none,digitized_land_registry
LRUT000936,F700239,Uttar Pradesh,Meerut,S9046,UP84307914,16.54,dry,inherited,valid,agricultural,25-05-2019,,none,digitized_land_registry
LRRA000937,F642409,Rajasthan,Bikaner,92/984/4,RJ33689279,46.57,plantation,inherited,pending_verification,agricultural,04-01-2021,land_grabbing_from_elderly,pending_mutation,unverified
LRRA000938,F162178,Rajasthan,Alwar,304-D,RJ70865339,34.81,wet,owner,valid,agricultural,03-09-2022,,none,digitized_land_registry
LRGU000939,F220777,Gujarat,Jamnagar,365-C,GJ67381895,7.25,wet,joint,valid,agricultural,26-12-2024,,none,digitized_land_registry
LRRA000940,F122268,Rajasthan,Alwar,106/20,RJ46495890,30.42,wet,joint,valid,agricultural,31-05-2021,,none,satellite_mapping
LRKA000941,F792305,Karnataka,Hubli,51/28,KA89239111,28.56,plantation,inherited,valid,agricultural,02-07-2018,,none,digitized_land_registry
LRMA000942,F694141,Maharashtra,Ahmednagar,39/979/5,MH67772202,20.69,wet,inherited,valid,agricultural,22-03-2022,,none,revenue_records
LRAN000943,F174322,Andhra Pradesh,Visakhapatnam,881-F,AP46707740,29.24,plantation,owner,valid,horticultural,09-01-2019,,none,satellite_mapping
LRMA000944,F648708,Maharashtra,Sangli,28/563/7,MH12145503,32.19,garden,joint,invalid,horticultural,16-08-2024,benami_transaction,active_litigation,revenue_records
LRMA000945,F913860,Maharashtra,Pune,20/486/5,MH19829699,41.34,plantation,owner,valid,agricultural,07-05-2018,ceiling_breach,active_litigation,manual_verification
LRRA000946,F293388,Rajasthan,Sikar,35-F,RJ26145592,21.17,plantation,tenant,valid,agricultural,05-01-2024,,none,revenue_records
LRUT000947,F562223,Uttar Pradesh,Bareilly,670/36,UP94333267,24.08,plantation,owner,valid,agricultural,03-02-2023,encroachment_on_government_land,active_litigation,manual_verification
LRAN000948,F950906,Andhra Pradesh,Vijayawada,104/86,AP43519126,5.23,garden,inherited,valid,agricultural,18-03-2024,,none,digitized_land_registry
LRUT000949,F604076,Uttar Pradesh,Prayagraj,683-E,UP38070611,39.98,wet,tenant,valid,horticultural,29-03-2018,,none,digitized_land_registry
LRTA000950,F943122,Tamil Nadu,Dindigul,87/415/7,TN60656225,8.41,garden,joint,valid,agricultural,28-02-2023,,none,digitized_land_registry
LRMA000951,F981481,Maharashtra,Ahmednagar,78/393/2,MH75617057,14.76,dry,owner,valid,agricultural,18-08-2019,,none,digitized_land_registry
LRTA000952,F191038,Tamil Nadu,Erode,S9217,,28.43,dry,tenant,missing,agricultural,07-12-2020,sc_st_land_alienation,pending_mutation,manual_verification
LRRA000953,F570303,Rajasthan,Bhilwara,S2365,RJ87678627,42.09,plantation,tenant,valid,agricultural,11-06-2019,,none,revenue_records
LRMA000954,F555220,Maharashtra,Kolhapur,727-E,,39.27,plantation,owner,valid,agricultural,07-08-2023,encroachment_on_government_land,active_litigation,revenue_records
LRWE000955,F453052,West Bengal,Howrah,864/1,,29.75,wet,inherited,pending_verification,agricultural,28-04-2021,fraudulent_mutation,active_litigation,manual_verification
LRRA000956,F994962,Rajasthan,Ajmer,S8494,RJ49257765,29.69,dry,owner,valid,agricultural,07-01-2018,,none,revenue_records
LRTE000957,F546878,Telangana,Nizamabad,S5807,TS13447349,29.88,plantation,owner,pending_verification,fallow,31-10-2020,forest_land_encroachment,none,manual_verification
LRGU000958,F323512,Gujarat,Junagadh,240-B,GJ65404834,35.38,garden,inherited,valid,agricultural,16-02-2019,,none,revenue_records
LRTE000959,F797800,Telangana,Hyderabad,65-F,TS49638702,4.41,garden,inherited,valid,agricultural,07-05-2020,,none,revenue_records
LRMA000960,F769278,Madhya Pradesh,Satna,S2145,MP40915979,5.28,dry,inherited,valid,horticultural,06-04-2019,,none,revenue_records
LRAN000961,F327536,Andhra Pradesh,Visakhapatnam,S5716,AP46390987,46.53,plantation,owner,valid,agricultural,12-02-2021,,none,revenue_records
LRGU000962,F113804,Gujarat,Junagadh,S5082,GJ64909251,24.53,plantation,joint,valid,agricultural,02-10-2018,,none,revenue_records
LRGU000963,F158729,Gujarat,Junagadh,S2908,GJ62928043,25.46,wet,joint,valid,horticultural,03-04-2020,,none,satellite_mapping
LRRA000964,F769133,Rajasthan,Bhilwara,41/532/3,RJ70160090,30.52,garden,disputed,pending_verification,agricultural,25-12-2021,womens_inheritance_denial,pending_mutation,unverified
LRPU000965,F673659,Punjab,Pathankot,S8984,PB35234724,41.38,garden,inherited,valid,agricultural,16-05-2018,,none,satellite_mapping
LRGU000966,F800003,Gujarat,Jamnagar,1/318/3,GJ33067191,29.24,garden,owner,valid,agricultural,21-07-2021,,none,revenue_records
LRUT000967,F494036,Uttar Pradesh,Moradabad,27/598/5,UP83761192,41.61,wet,tenant,valid,agricultural,23-04-2022,,none,revenue_records
LRHA000968,F642451,Haryana,Sonipat,147-E,HR24674869,36.44,dry,owner,pending_verification,agricultural,27-02-2023,ceiling_breach,none,unverified
LRPU000969,F389431,Punjab,Patiala,21-B,PB69233371,41.93,plantation,joint,valid,agricultural,04-08-2022,tribal_land_violation,none,unverified
LRHA000970,F735797,Haryana,Rohtak,253-E,HR75642958,44.52,plantation,inherited,pending_verification,agricultural,18-08-2024,land_grabbing_from_elderly,boundary_dispute,unverified
LRHA000971,F586033,Haryana,Ambala,112-B,HR98635204,21.55,plantation,tenant,valid,agricultural,19-08-2018,,none,revenue_records
LRTE000972,F330222,Telangana,Warangal,757-E,TS20345674,15.27,plantation,owner,valid,agricultural,26-01-2022,,none,satellite_mapping
LRTA000973,F790048,Tamil Nadu,Coimbatore,S515,TN57076855,12.08,dry,inherited,valid,agricultural,13-01-2023,,none,satellite_mapping
LRRA000974,F909808,Rajasthan,Sikar,962-B,RJ33632206,33.17,garden,tenant,valid,agricultural,12-09-2020,,none,revenue_records
LRAN000975,F545905,Andhra Pradesh,Vijayawada,905/47,AP19858418,48.15,plantation,disputed,missing,agricultural,26-06-2020,minor_heir_exploitation,pending_mutation,unverified
LRMA000976,F438227,Maharashtra,Kolhapur,S667,MH91653718,5.9,dry,joint,expired,forest,28-01-2018,forest_land_encroachment,encroachment_case,revenue_records
LRMA000977,F222940,Maharashtra,Sangli,91/48,MH91482997,38.1,garden,owner,valid,agricultural,13-04-2018,ceiling_breach,active_litigation,manual_verification
LRMA000978,F888571,Maharashtra,Ahmednagar,459-D,MH51986787,23.88,wet,owner,valid,horticultural,30-01-2018,,none,satellite_mapping
LRPU000979,F305852,Punjab,Jalandhar,S8619,PB84741584,46.81,dry,joint,valid,agricultural,27-11-2021,,none,digitized_land_registry
LRHA000980,F404759,Haryana,Panchkula,9-E,HR32656027,36.02,garden,inherited,invalid,agricultural,15-06-2021,benami_transaction,pending_mutation,revenue_records
LRTE000981,F755341,Telangana,Mahbubnagar,S4836,TS19232904,39.86,dry,owner,invalid,agricultural,24-04-2022,land_grabbing_from_elderly,boundary_dispute,revenue_records
LRAN000982,F127828,Andhra Pradesh,Nellore,S8661,AP82588336,25.36,wet,disputed,expired,agricultural,12-08-2018,sc_st_land_alienation,pending_mutation,unverified
LRRA000983,F773300,Rajasthan,Jodhpur,S2004,RJ48465752,13.24,dry,owner,pending_verification,forest,13-10-2021,environmental_clearance_violation,encroachment_case,revenue_records
LRRA000984,F542763,Rajasthan,Bikaner,740/56,RJ99277267,33.64,dry,joint,valid,agricultural,08-04-2023,tribal_land_violation,none,unverified
LRKA000985,F809113,Karnataka,Davanagere,719-A,,62.47,dry,joint,pending_verification,agricultural,27-02-2019,ceiling_breach,none,unverified
LRTA000986,F817301,Tamil Nadu,Salem,533/48,TN89545560,39.93,plantation,disputed,valid,converted_non_agricultural,12-04-2018,wetland_conversion_violation,encroachment_case,manual_verification
LRPU000987,F531896,Punjab,Firozpur,12-C,PB53143069,41.37,dry,tenant,valid,agricultural,06-06-2024,,none,satellite_mapping
LRUT000988,F173878,Uttar Pradesh,Kanpur,27/407/3,UP33150310,48.49,dry,inherited,valid,agricultural,09-12-2018,,none,digitized_land_registry
LRWE000989,F555493,West Bengal,Bardhaman,79/354/6,WB72417361,43.33,garden,inherited,valid,horticultural,28-06-2020,,none,revenue_records
LRTE000990,F328152,Telangana,Warangal,905/5,TS39175761,22.39,plantation,tenant,valid,agricultural,13-12-2021,,none,digitized_land_registry
LRTE000991,F877573,Telangana,Ramagundam,236-D,TS58949799,10.63,dry,owner,pending_verification,agricultural,14-12-2024,common_land_appropriation,active_litigation,manual_verification
LRGU000992,F610237,Gujarat,Surat,455-D,GJ91548815,1.57,dry,inherited,valid,horticultural,11-07-2022,,none,digitized_land_registry
LRPU000993,F477281,Punjab,Jalandhar,40/85/1,PB68792492,5.36,garden,tenant,valid,agricultural,25-11-2024,,none,satellite_mapping
LRTE000994,F398045,Telangana,Suryapet,63/938/2,TS14120349,33.28,garden,inherited,invalid,horticultural,08-10-2020,common_land_appropriation,boundary_dispute,manual_verification
LRMA000995,F411308,Madhya Pradesh,Dewas,584-B,MP37465963,30.47,plantation,joint,valid,horticultural,08-03-2024,,none,satellite_mapping
LRGU000996,F794843,Gujarat,Surat,91/372/9,GJ79712041,44.91,garden,inherited,valid,agricultural,16-02-2023,,none,revenue_records
LRHA000997,F245581,Haryana,Faridabad,348/3,HR54042288,10.66,plantation,inherited,valid,agricultural,04-11-2020,,none,revenue_records
LRPU000998,F994774,Punjab,Moga,661/45,PB92415630,24.38,garden,inherited,valid,agricultural,02-09-2018,,none,revenue_records
LRUT000999,F263452,Uttar Pradesh,Bareilly,805-E,UP56391582,38.1,plantation,tenant,pending_verification,horticultural,18-03-2022,false_succession_claim,active_litigation,unverified
LRTE001000,F372289,Telangana,Karimnagar,341-E,TS33189196,17.91,wet,owner,valid,horticultural,28-06-2024,,none,satellite_mapping
